,property_id,locality_name,postal_code,street_name,house_number,latitude,longitude,property_type,property_subtype,price,type_of_sale,number_of_rooms,living_area,kitchen_type,fully_equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface_of_good,number_of_facades,swimming_pool,state_of_building,is_belgian
132,11148870,antwerpen,2060,Lange Beeldekensstraat,174,51.2211957,4.4301226,HOUSE,MIXED_USE_BUILDING,225000.0,BUY_REGULAR,,245.0,,,,0,,,,,129.0,2.0,,,True
133,11153559,mechelen,2800,Sint Katelijnestraat,55,51.0308354,4.4760314,HOUSE,EXCEPTIONAL_PROPERTY,299000.0,BUY_REGULAR,,100.0,USA_SEMI_EQUIPPED,1.0,0.0,0,1.0,5.0,,,46.0,2.0,,TO_RENOVATE,True
134,11113257,gavere,9890,Broeckstraat,11,50.930874,3.6587791,APARTMENT,SERVICE_FLAT,185000.0,BUY_REGULAR,1.0,70.0,,1.0,,0,,,,,,2.0,,GOOD,True
135,10777288,wezembeek-oppem,1970,Avenue Astrid,93,50.8333181,4.498388,APARTMENT,SERVICE_FLAT,159000.0,BUY_REGULAR,,60.0,USA_INSTALLED,1.0,,0,1.0,,,,,2.0,,AS_NEW,True
136,11143899,buggenhout,9255,Provincialebaan,,51.0312573,4.1918675,HOUSE_GROUP,HOUSE_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
137,11162182,tubeke,1480,,,,,APARTMENT,DUPLEX,225000.0,BUY_REGULAR,,105.0,,,,0,,,,,,2.0,0.0,GOOD,True
138,11156437,schaarbeek,1030,,,,,APARTMENT,APARTMENT,420000.0,BUY_REGULAR,,107.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,12.0,,,,2.0,0.0,JUST_RENOVATED,True
139,10894645,brussel,1000,Groendreef,14,50.8636117,4.3543189,APARTMENT,APARTMENT,169000.0,BUY_REGULAR,2.0,,,,,0,,,,,,,,GOOD,True
140,11163235,borgloon,3840,Slachthuisstraat,2,50.8048749,5.3407638,HOUSE,HOUSE,364300.0,BUY_REGULAR,,115.0,,,,0,,,1.0,46.0,0.0,2.0,,,True
141,11160709,assenede,9960,Oude Gentweg,45,51.2182107,3.7477464,HOUSE,VILLA,525000.0,BUY_REGULAR,1.0,215.0,,,,0,,,,,1730.0,4.0,,GOOD,True
142,11011915,knokke-heist,8300,Duinenwater,4,51.3394009,3.2859442,APARTMENT,APARTMENT,1195000.0,BUY_REGULAR,15.0,140.0,HYPER_EQUIPPED,1.0,,0,,,,,,2.0,,AS_NEW,True
143,11000331,schaarbeek,1030,,,,,APARTMENT,APARTMENT,190000.0,BUY_REGULAR,,72.0,INSTALLED,1.0,0.0,0,,,,,,2.0,0.0,GOOD,True
144,11043486,ruisbroek,2870,Kerkstraat,107,51.0833344,4.3242777,APARTMENT,APARTMENT,149000.0,BUY_REGULAR,,85.0,SEMI_EQUIPPED,1.0,,1,1.0,18.0,1.0,104.0,,2.0,,GOOD,True
145,11145292,ville de bruxelles,1000,Rue Du Marché Aux Herbes - Grasmarkt,46,50.8476358,4.3529321,APARTMENT,APARTMENT,340000.0,BUY_REGULAR,,87.0,INSTALLED,1.0,,0,,,,,,,0.0,AS_NEW,True
146,10610625,ellezelles,7890,Ruelle de  Ecoles,25,50.7352711,3.6819951,APARTMENT,APARTMENT,299000.0,BUY_REGULAR,9.0,95.0,,1.0,,0,1.0,12.0,1.0,3000.0,,4.0,,GOOD,True
147,11162347,nassogne,6950,Route Nationale 4,57,50.1565817,5.4133229,HOUSE,HOUSE,249000.0,BUY_REGULAR,,143.0,INSTALLED,1.0,0.0,0,1.0,,1.0,200.0,492.0,4.0,0.0,AS_NEW,True
148,11161324,mechelen,2800,Koningin Astridlaan,132,51.0240088,4.468717,APARTMENT,APARTMENT,392689.0,BUY_REGULAR,5.0,95.0,,,,0,1.0,11.0,,,,,,,True
149,10555484,liège 2,4020,Rue Joseph Dejardin,26,50.6363136,5.5960861,APARTMENT,APARTMENT,185000.0,BUY_REGULAR,,74.0,INSTALLED,1.0,0.0,0,,,,,,3.0,,GOOD,True
150,11160706,overboelare,9500,,,,,HOUSE,HOUSE,248000.0,BUY_REGULAR,,200.0,INSTALLED,1.0,0.0,0,1.0,25.0,1.0,170.0,251.0,2.0,,AS_NEW,True
151,11092332,hasselt,3500,Windmolenstraat,62,50.9284488,5.3465261,APARTMENT,FLAT_STUDIO,99000.0,BUY_REGULAR,,25.0,,,0.0,0,,,,,,2.0,0.0,,True
152,11140534,schaarbeek,1030,Emile Zolalaan,38,50.8763925,4.3801487,APARTMENT,DUPLEX,415000.0,BUY_REGULAR,,147.0,NOT_INSTALLED,1.0,0.0,0,,,1.0,22.0,,4.0,0.0,TO_RENOVATE,True
153,10879093,watermaal-bosvoorde,1170,,,,,HOUSE,HOUSE,450000.0,BUY_REGULAR,7.0,182.0,,1.0,,0,1.0,12.0,1.0,310.0,410.0,,,TO_RESTORE,True
154,11155560,antwerpen,2018,Van Schoonbekestraat,158,51.1995389,4.4034994,APARTMENT,APARTMENT,289000.0,BUY_REGULAR,,72.0,SEMI_EQUIPPED,1.0,,1,,,,,,,,GOOD,True
155,11143943,brussel,1020,Rue des Artistes,68,50.8800877,4.3491167,APARTMENT,APARTMENT,139000.0,BUY_REGULAR,,50.0,INSTALLED,1.0,0.0,0,,,,,,2.0,0.0,TO_BE_DONE_UP,True
156,11144749,jupille-sur-meuse,4020,Rue de Bois de Breux 218,,50.6360685,5.6212738,HOUSE,APARTMENT_BLOCK,399000.0,BUY_REGULAR,,220.0,INSTALLED,1.0,0.0,0,,,,,554.0,3.0,,,True
157,11150235,vilvoorde,1800,Leuvensestraat,67-73,50.9280834,4.4277078,APARTMENT,APARTMENT,247500.0,BUY_REGULAR,,75.0,INSTALLED,1.0,0.0,0,1.0,6.0,,,,4.0,0.0,AS_NEW,True
158,11154439,mortsel,2640,Singel,50,51.1653708,4.449512,APARTMENT,GROUND_FLOOR,299000.0,BUY_REGULAR,,70.0,INSTALLED,1.0,,1,,,1.0,109.0,,2.0,,JUST_RENOVATED,True
159,11153305,floreffe,5150,Rue Oscar Kaisin,2,50.4346598,4.7606618,HOUSE,HOUSE,30000.0,BUY_REGULAR,,100.0,INSTALLED,1.0,,0,,,,,334.0,3.0,,TO_BE_DONE_UP,True
160,11133792,oudergem,1160,Boulevard du Souverain,356,50.8208162,4.4297464,APARTMENT,APARTMENT,375000.0,BUY_REGULAR,,110.0,,1.0,0.0,0,1.0,9.0,,,,3.0,0.0,GOOD,True
161,10900680,nieuwenhove,9506,Overraadstraat,73,50.7865495,3.979988,HOUSE_GROUP,HOUSE_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
162,11153283,beringen,3581,Oosthamsesteenweg,37,51.0899447,5.2157224,HOUSE,HOUSE,249000.0,BUY_REGULAR,,159.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,,,,506.0,3.0,0.0,,True
163,11150712,knokke-heist,8300,Zeedijk-Heist,282,51.3416429,3.2446897,APARTMENT,APARTMENT,1650000.0,BUY_REGULAR,18.0,135.0,HYPER_EQUIPPED,1.0,,0,,,,,,,,GOOD,True
164,11121834,nieuwpoort,8620,Albert I Laan,207,51.1483879,2.7166026,APARTMENT,APARTMENT,295000.0,BUY_REGULAR,,70.0,SEMI_EQUIPPED,1.0,,1,1.0,,,,,2.0,,TO_BE_DONE_UP,True
165,11154673,veldegem,8210,Koning Albertstraat,3,51.1046542,3.1594658,APARTMENT,GROUND_FLOOR,249000.0,BUY_REGULAR,1.0,102.0,,,,0,1.0,,,,,2.0,,GOOD,True
166,11147688,saive,4671,Rue Floréalle (Lot 7),,50.6530557,5.6858939,HOUSE,HOUSE,285000.0,BUY_REGULAR,,132.0,,,0.0,0,1.0,35.0,,,378.0,3.0,,,True
167,11151165,ukkel,1180,,,,,APARTMENT,DUPLEX,599000.0,BUY_REGULAR,,136.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,15.0,1.0,120.0,,,,GOOD,True
168,11104939,heverlee,3001,Bierbeekstraat,65 67,50.8722031,4.71609,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
169,11152762,sint-amandsberg,9040,Emiel Lossystraat,59,51.0492977,3.7599721,HOUSE,HOUSE,295000.0,BUY_REGULAR,,127.0,INSTALLED,1.0,,0,1.0,15.0,,,201.0,2.0,,TO_BE_DONE_UP,True
170,11059472,koksijde,8670,Zeemeeuwenstraat 1,1,51.1145569,2.6201859,APARTMENT,APARTMENT,339000.0,BUY_REGULAR,,,INSTALLED,1.0,,0,1.0,8.0,1.0,100.0,,4.0,0.0,,True
171,11149591,nandrin,4550,rue de la Basse,20,50.5014238,5.4223718,APARTMENT,APARTMENT,169000.0,BUY_REGULAR,,96.0,SEMI_EQUIPPED,1.0,,1,1.0,12.0,1.0,220.0,,,,GOOD,True
172,11016580,brussel,1020,Rue de la Briqueterie,15,50.8739814,4.3514701,APARTMENT,APARTMENT,289000.0,BUY_REGULAR,,93.0,USA_SEMI_EQUIPPED,1.0,0.0,0,1.0,6.0,,,,2.0,0.0,AS_NEW,True
173,11146027,hoboken,2660,Zeelandstraat,37,51.1846472,4.369646,HOUSE,HOUSE,465000.0,BUY_REGULAR,,207.0,INSTALLED,1.0,,0,1.0,33.0,1.0,110.0,231.0,2.0,,GOOD,True
174,11151422,geldenaken,1370,Rue des Gotteaux,5,50.7220651,4.8711928,HOUSE,HOUSE,325000.0,BUY_REGULAR,,160.0,INSTALLED,1.0,,1,1.0,25.0,1.0,,287.0,3.0,,,True
175,11158318,wilrijk,2610,Klaproosstraat,26,51.1701367,4.4066834,HOUSE,HOUSE,249000.0,BUY_REGULAR,,125.0,,,,0,,,1.0,36.0,109.0,2.0,,TO_RENOVATE,True
176,9764944,halle,1500,Ninoofsesteenweg,45,50.7374476,4.2346957,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
177,11143040,wilrijk,2610,Jozef Kenneslei,19,51.1738765,4.3929812,HOUSE,HOUSE,499000.0,BUY_REGULAR,,205.0,INSTALLED,1.0,,0,,,1.0,87.0,187.0,2.0,,GOOD,True
178,11159448,somme-leuze,5377,Rue du Pays-du-Roi,10,50.3369008,5.369151,HOUSE,HOUSE,225000.0,BUY_REGULAR,5.0,160.0,,1.0,,1,,,1.0,2135.0,2135.0,,,TO_RESTORE,True
179,10346301,zedelgem,8210,Sint-Laurentiusstraat,36,51.1428722,3.1328721,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
180,11158646,mechelen,2800,Koningin Astridlaan,132,51.0240088,4.468717,APARTMENT,APARTMENT,461524.0,BUY_REGULAR,5.0,103.0,,,,0,1.0,13.0,,,,,,,True
181,11091714,sint-jans-molenbeek,1080,,,,,APARTMENT,DUPLEX,465000.0,BUY_REGULAR,,206.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,12.0,,,,2.0,0.0,AS_NEW,True
182,10950794,zeebrugge,8380,Noordhinderstraat,25,51.3315241,3.2035032,APARTMENT,APARTMENT,399000.0,BUY_REGULAR,1.0,120.0,,,,0,,,1.0,22.0,,,,GOOD,True
183,11143449,geraardsbergen,9500,Kattestraat,70,50.7692382,3.8775412,APARTMENT,APARTMENT,195000.0,BUY_REGULAR,,50.0,,,,0,,,,,,2.0,,GOOD,True
184,11144534,leopoldsburg,3971,Markt,4,51.1092226,5.2295277,APARTMENT,APARTMENT,199000.0,BUY_REGULAR,1.0,110.0,,1.0,,0,1.0,17.0,,,,,,GOOD,True
185,11151900,schaarbeek,1030,Rogierlaan,58,50.8601766,4.3750571,APARTMENT,DUPLEX,375000.0,BUY_REGULAR,4.0,120.0,,1.0,,0,1.0,6.0,,,,,,GOOD,True
186,11161798,dendermonde,9200,Bareelstraat,1,51.0219963,4.114072,APARTMENT,APARTMENT,220000.0,BUY_REGULAR,,67.0,,1.0,0.0,0,,,,,,3.0,0.0,,True
187,11145199,roeselare,8800,Olmenstraat,15,50.9360598,3.118506,HOUSE,HOUSE,335000.0,BUY_REGULAR,,,,,,0,,,,,700.0,2.0,,GOOD,True
188,10880166,st-jans-molenbeek,1080,Louis Mettewielaan,95,50.8530853,4.3009629,APARTMENT,APARTMENT,229000.0,BUY_REGULAR,,95.0,INSTALLED,1.0,,0,1.0,,,,,,,GOOD,True
189,11097428,oostende,8400,Leopold Van Tyghemlaan,90 - 0110,51.2168949,2.8847985,APARTMENT,APARTMENT,220000.0,PUBLIC_SALE,,60.0,INSTALLED,1.0,,0,1.0,,,,,2.0,,AS_NEW,True
190,11135012,gent,9000,Martelaarslaan,314,51.0477043,3.7104242,APARTMENT,APARTMENT,295000.0,BUY_REGULAR,,90.0,SEMI_EQUIPPED,1.0,,0,1.0,,,,,,,GOOD,True
191,11147890,jabbeke,8490,Nieuwenhovedreef,39,51.1831069,3.1400117,APARTMENT,APARTMENT,599000.0,BUY_REGULAR,3.0,120.0,,1.0,,1,1.0,,,,,,,GOOD,True
192,10380965,gent,9000,Francisco Ferrerlaan,61,51.0684402,3.7011604,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
193,11103404,schaarbeek,1030,,,,,APARTMENT,APARTMENT,310000.0,BUY_REGULAR,,118.0,SEMI_EQUIPPED,1.0,0.0,0,1.0,7.0,,,,2.0,0.0,TO_RENOVATE,True
194,11087397,ukkel,1180,Rue Général Mac Arthur,39,50.8127314,4.3539477,APARTMENT,GROUND_FLOOR,390000.0,BUY_REGULAR,,98.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,30.0,,,,2.0,0.0,AS_NEW,True
195,11093907,brussel,1000,,,,,APARTMENT,DUPLEX,1080000.0,BUY_REGULAR,4.0,229.0,USA_HYPER_EQUIPPED,1.0,,0,1.0,,,,,4.0,1.0,AS_NEW,True
196,11075773,brussel,1000,Helihavenlaan,48,50.863423,4.3547239,APARTMENT,APARTMENT,185000.0,BUY_REGULAR,2.0,38.0,,,1.0,0,,,,,,,,GOOD,True
197,10865896,yvoir,5530,Luchelet,43,50.3328102,4.917917,HOUSE,BUNGALOW,119000.0,BUY_REGULAR,,,,1.0,,1,1.0,,1.0,,1253.0,4.0,,GOOD,True
198,11008988,knokke-zoute,8300,,,,,APARTMENT,APARTMENT,2585000.0,BUY_REGULAR,,130.0,,,0.0,0,1.0,,,,,2.0,0.0,AS_NEW,True
199,11148186,tielt-winge,3390,Tramstraat,7,50.8959847,4.926924,HOUSE,HOUSE,295000.0,BUY_REGULAR,,109.0,SEMI_EQUIPPED,1.0,,0,1.0,53.0,,,970.0,4.0,,TO_RENOVATE,True
200,10943929,oostende,8400,Schaafstraat,26,51.2208277,2.9019268,APARTMENT,APARTMENT,274000.0,BUY_REGULAR,,90.0,,,0.0,0,1.0,,,,,2.0,0.0,,True
201,11148495,sint-ulriks-kapelle,1700,Hoppeweg,2,50.8811397,4.2202428,HOUSE,HOUSE,569000.0,BUY_REGULAR,6.0,218.0,,,,0,,,1.0,700.0,817.0,,,GOOD,True
202,11142860,hoboken,2660,Fodderiestraat,5,51.1816832,4.3482399,HOUSE,HOUSE,299000.0,BUY_REGULAR,,112.0,INSTALLED,1.0,,1,,,1.0,27.0,92.0,2.0,,JUST_RENOVATED,True
203,11053072,gent,9000,Einde Were,13,51.0509732,3.7012871,APARTMENT,SERVICE_FLAT,349500.0,BUY_REGULAR,8.0,81.0,INSTALLED,1.0,,0,1.0,10.0,,,,,,,True
204,11148946,sint-joost-ten-node,1210,Esplanade Madou,6,50.8489056,4.3699398,APARTMENT,APARTMENT,349000.0,BUY_REGULAR,,110.0,USA_HYPER_EQUIPPED,1.0,0.0,0,,,,,,2.0,,,True
205,10910999,oostende,8400,Christinastraat,151,51.2280326,2.9203142,APARTMENT,APARTMENT,870000.0,BUY_REGULAR,13.0,160.0,HYPER_EQUIPPED,1.0,,0,1.0,8.0,,,,,,GOOD,True
206,11152617,affligem,1790,,,,,HOUSE,HOUSE,399000.0,BUY_REGULAR,15.0,170.0,INSTALLED,1.0,,0,,,,,234.0,,,,True
207,11162293,ukkel,1180,Chaussee de Waterloo,1500,50.7839935,4.378974,APARTMENT,DUPLEX,499000.0,BUY_REGULAR,,178.0,NOT_INSTALLED,1.0,0.0,0,1.0,4.0,,,,2.0,0.0,TO_RENOVATE,True
208,11148029,tongeren,3700,Achttiende Oogstwal,19,50.7842388,5.4701038,APARTMENT,APARTMENT,189000.0,BUY_REGULAR,,98.0,SEMI_EQUIPPED,1.0,,1,1.0,3.0,,,,,,TO_BE_DONE_UP,True
209,11154335,elsene,1050,,,,,HOUSE,APARTMENT_BLOCK,950000.0,BUY_REGULAR,,386.0,NOT_INSTALLED,1.0,,0,,,1.0,250.0,380.0,,,TO_RESTORE,True
210,11158838,brugge,8000,Sint-Pietersgroenestraat,49,51.2228696,3.2160749,HOUSE,HOUSE,387000.0,BUY_REGULAR,13.0,171.0,,,,0,,,,,127.0,,,,True
211,11145912,saint-léger (7730),7730,Rue de Lille,17,50.7029334,3.3108435,HOUSE_GROUP,HOUSE_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
212,11156105,roeselare,8800,Schildersstraat,14,50.9526609,3.1094897,HOUSE,HOUSE,236000.0,BUY_REGULAR,,,,,,0,1.0,,,,226.0,2.0,,GOOD,True
213,11041454,melle,9090,Merelbekestraat,105,51.0191237,3.7698478,APARTMENT,APARTMENT,212500.0,BUY_REGULAR,2.0,60.0,,1.0,,0,1.0,4.0,,,,,,GOOD,True
214,10260931,barvaux,6940,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
215,11144851,rekkem,8930,Dronckaertstraat,85,50.7711925,3.1673028,HOUSE,HOUSE,269000.0,BUY_REGULAR,,178.0,INSTALLED,1.0,0.0,0,1.0,30.0,1.0,400.0,583.0,2.0,,GOOD,True
216,11148782,schoten,2900,Victor Adriaenssensstraat,"6, 3",51.2467552,4.497924,APARTMENT,DUPLEX,320000.0,BUY_REGULAR,,108.0,INSTALLED,1.0,,1,1.0,30.0,,,,2.0,,GOOD,True
217,11130013,knokke,8300,Duinenwater,35A,51.3385642,3.2777801,APARTMENT,APARTMENT,660000.0,BUY_REGULAR,13.0,83.0,HYPER_EQUIPPED,1.0,,0,1.0,16.0,,,,2.0,,GOOD,True
218,11153085,putte,2580,Waversesteenweg,4,51.0594984,4.6273196,APARTMENT,APARTMENT,342760.0,BUY_REGULAR,10.0,91.0,HYPER_EQUIPPED,1.0,,0,1.0,,,,,,,,True
219,11126414,lummen,3560,Gemeenteplein,1,50.9860807,5.1922981,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
220,10932799,leuven,3000,Flessentrekkerspad,7,50.8861558,4.6994014,APARTMENT,DUPLEX,759527.0,BUY_REGULAR,,190.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,15.0,1.0,,,3.0,,AS_NEW,True
221,11141563,brussel,1000,Parkdreef,45,50.8665959,4.3449,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
222,10267881,vilvoorde,1800,Gustaaf levisstraat,2,50.9258341,4.4423874,APARTMENT,APARTMENT,279500.0,BUY_REGULAR,,104.0,,,0.0,0,1.0,8.0,,,,2.0,0.0,GOOD,True
223,11143167,sint-niklaas,9100,Van Durmestraat,9,51.1602977,4.1507605,HOUSE,HOUSE,299000.0,BUY_REGULAR,,113.0,INSTALLED,1.0,,1,1.0,,,,138.0,2.0,,JUST_RENOVATED,True
224,11143791,manage,7170,Rue Emile Vandervelde,118,50.479696,4.215514,HOUSE,MIXED_USE_BUILDING,210000.0,BUY_REGULAR,,170.0,,,0.0,0,1.0,,,,0.0,3.0,,TO_BE_DONE_UP,True
225,11150990,gent,9000,Pauwstraat,8,51.0737605,3.7319055,HOUSE,HOUSE,325000.0,BUY_REGULAR,1.0,160.0,,1.0,,0,,,,,65.0,2.0,,GOOD,True
226,11149982,brugge,8000,Groenestraat,2,51.2120878,3.2182169,HOUSE,HOUSE,229000.0,BUY_REGULAR,,100.0,INSTALLED,1.0,,0,,,,,37.0,2.0,,TO_RENOVATE,True
227,11149122,antwerpen berchem,2600,Fruithoflaan,107,51.1850075,4.4430934,APARTMENT,APARTMENT,225000.0,BUY_REGULAR,,63.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,17.0,,,,2.0,0.0,AS_NEW,True
228,10918665,gent,9000,Brugsesteenweg,200-202,51.0652335,3.690419,APARTMENT,PENTHOUSE,425000.0,BUY_REGULAR,,118.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,11.0,,,,,0.0,AS_NEW,True
229,11158223,ukkel,1180,,,,,HOUSE,EXCEPTIONAL_PROPERTY,2300000.0,BUY_REGULAR,8.0,476.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,20.0,,,420.0,3.0,0.0,AS_NEW,True
230,11157252,bonheiden,2820,Putsesteenweg,252,51.0366155,4.5537964,APARTMENT,APARTMENT,325000.0,BUY_REGULAR,,76.0,INSTALLED,1.0,,0,1.0,,,,,3.0,,GOOD,True
231,10578089,heist-aan-zee,8301,Graaf d'Ursellaan,31,51.3404413,3.2436316,APARTMENT,APARTMENT,1595000.0,BUY_REGULAR,9.0,324.0,INSTALLED,1.0,,0,1.0,40.0,,,,,,,True
232,11143789,mont-sur-marchienne,6032,Rue de l'eglise,3,50.389298,4.4049446,HOUSE,HOUSE,115000.0,BUY_REGULAR,,74.0,INSTALLED,1.0,,0,,,,,64.0,2.0,,,True
233,11101102,gent sint-denijs-westrem,9051,Leiepark,18,51.0294562,3.6734597,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
234,11146444,hemiksem,2620,Krokusweg,15,51.1529213,4.3472038,HOUSE,HOUSE,699000.0,BUY_REGULAR,,200.0,USA_HYPER_EQUIPPED,1.0,,0,1.0,,1.0,360.0,500.0,4.0,,AS_NEW,True
235,11141769,genk,3600,Koning Boudewijnlaan,5,51.0121937,5.4905408,APARTMENT,APARTMENT,265000.0,BUY_REGULAR,,109.0,INSTALLED,1.0,,0,1.0,6.0,,,,,0.0,AS_NEW,True
236,11003571,berzée,5651,,,,,HOUSE,HOUSE,169900.0,BUY_REGULAR,,176.0,INSTALLED,1.0,,1,1.0,18.0,1.0,42.0,236.0,4.0,,GOOD,True
237,11153775,sint-pieters-leeuw,1600,,,,,APARTMENT,APARTMENT,249000.0,BUY_REGULAR,,,INSTALLED,1.0,0.0,0,1.0,3.0,,,,2.0,0.0,GOOD,True
238,11151785,charleroi,6000,Rue Pige au Croly,48,50.4190196,4.4463924,HOUSE,HOUSE,160000.0,BUY_REGULAR,,140.0,,,0.0,0,1.0,,,,82.0,3.0,,AS_NEW,True
239,11115297,sint-jans-molenbeek,1080,Rue de la Belle au Bois Dormant,47,50.8491067,4.3032569,APARTMENT,APARTMENT,180000.0,BUY_REGULAR,,80.0,SEMI_EQUIPPED,1.0,0.0,0,1.0,7.0,,,,2.0,0.0,GOOD,True
240,11148589,antwerpen,2000,Huikstraat,13,51.2247065,4.4042071,HOUSE,HOUSE,398000.0,BUY_REGULAR,,178.0,INSTALLED,1.0,,0,,,,,51.0,2.0,,GOOD,True
241,11144165,remicourt,4350,Rue de pousset,10,50.6831874,5.3224979,APARTMENT,PENTHOUSE,315000.0,BUY_REGULAR,,139.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,19.0,,,,3.0,0.0,AS_NEW,True
242,11154974,bruxelles  8,1080,,,,,APARTMENT,APARTMENT,199000.0,BUY_REGULAR,,90.0,INSTALLED,1.0,0.0,0,1.0,10.0,,,,2.0,,,True
243,11060608,gent,9000,Drongensesteenweg,241/209,51.0554828,3.6924317,APARTMENT,APARTMENT,215000.0,BUY_REGULAR,,55.0,SEMI_EQUIPPED,1.0,,0,1.0,,,,,2.0,,,True
244,11136118,antwerpen,2060,Carnotstraat,91,51.2183202,4.4254668,APARTMENT,APARTMENT,245000.0,BUY_REGULAR,1.0,100.0,,,,0,,,,,,3.0,,GOOD,True
245,10977349,boortmeerbeek,3190,Wespelaarsebaan,2,50.9801969,4.5737005,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
246,11148225,comblain-au-pont,4170,Vieille Rue de Géromont,46,50.4708587,5.5719733,HOUSE,HOUSE,139000.0,BUY_REGULAR,,110.0,NOT_INSTALLED,1.0,,1,,,1.0,,270.0,4.0,,TO_RENOVATE,True
247,11118233,vilvoorde,1800,Harensesteenweg,230,50.9184451,4.4228382,APARTMENT,LOFT,555000.0,BUY_REGULAR,,215.0,INSTALLED,1.0,0.0,0,1.0,,,,,2.0,,AS_NEW,True
248,11000833,elsene,1050,Rue Kerckx,50,50.8309623,4.3762553,APARTMENT,APARTMENT,415000.0,BUY_REGULAR,,80.0,USA_INSTALLED,1.0,0.0,0,1.0,,,,,3.0,,AS_NEW,True
249,11074975,antwerpen ekeren mariaburg,2180,Kapelsesteenweg,579,51.2932886,4.4431415,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
250,11153616,pepingen,1670,,,,,HOUSE,COUNTRY_COTTAGE,2900000.0,BUY_REGULAR,7.0,640.0,,,0.0,0,1.0,,,,2600.0,4.0,,AS_NEW,True
251,11159666,oudergem,1160,,,,,APARTMENT,APARTMENT,249000.0,BUY_REGULAR,,77.0,,1.0,0.0,0,1.0,17.0,,,,,0.0,TO_BE_DONE_UP,True
252,10969756,nieuwenrode,1880,Kerkstraat,3,50.9796032,4.3505284,APARTMENT,APARTMENT,199000.0,BUY_REGULAR,,65.0,,1.0,0.0,0,1.0,14.0,,,,2.0,0.0,,True
253,10766523,izegem,8870,Schoolstraat,64,50.9112168,3.2148666,APARTMENT,APARTMENT,280000.0,BUY_REGULAR,4.0,130.0,,,,0,,,,,,,,GOOD,True
254,11162806,evere,1140,Avenue de l'Oud-Kapelleke,3,50.873875,4.4038291,APARTMENT,APARTMENT,165000.0,BUY_REGULAR,,67.0,SEMI_EQUIPPED,1.0,0.0,0,1.0,7.0,,,,,,TO_BE_DONE_UP,True
255,11038998,liberchies,6238,,,,,APARTMENT,APARTMENT,285000.0,BUY_REGULAR,,100.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,,,,,2.0,0.0,AS_NEW,True
256,11155626,deftinge,9570,Strichtstraat,32,50.7954977,3.8665001,HOUSE,HOUSE,240000.0,BUY_REGULAR,,201.0,SEMI_EQUIPPED,1.0,,0,,,,,1145.0,3.0,,TO_RENOVATE,True
257,11152155,herentals,2200,Boerenkrijglaan,31,51.173995,4.841743,HOUSE,HOUSE,275000.0,BUY_REGULAR,,177.0,SEMI_EQUIPPED,1.0,,1,1.0,,1.0,,172.0,2.0,,GOOD,True
258,11080168,erpe-mere,9420,Oudenaardsesteenweg,694,50.9168569,3.9296648,APARTMENT,DUPLEX,320000.0,BUY_REGULAR,,142.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,6.0,,,,2.0,0.0,AS_NEW,True
259,11081715,oostende,8400,Prinses Clementinaplein,40,51.2228827,2.9092352,APARTMENT,APARTMENT,330000.0,BUY_REGULAR,,84.0,INSTALLED,1.0,0.0,0,,,,,,2.0,0.0,AS_NEW,True
260,11148806,elsene,1050,Rue des Drapiers,"2,25",50.8352339,4.3590931,APARTMENT,APARTMENT,1495000.0,BUY_REGULAR,4.0,174.0,USA_HYPER_EQUIPPED,1.0,,0,1.0,40.0,,,,2.0,0.0,AS_NEW,True
